ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Grand Canyon NP,1990,"3,776,685","339,587","55,108,896","339,587","614,720","42,324","135,457","77,678","32,912",0,"4,933"
Grand Canyon NP,1991,"3,886,031","336,366","68,443,914","336,366","629,133","43,729","142,087","107,841","225,781",0,"37,667"
Grand Canyon NP,1992,"4,203,545","339,338","63,967,694","339,338","647,665","44,996","132,523","124,169","230,627",0,"33,281"
Grand Canyon NP,1993,"4,575,602","352,907","69,898,478","352,907","625,451","42,326","165,120","110,016","244,824",0,"25,855"
Grand Canyon NP,1994,"4,364,316","338,673","66,385,622","338,673","588,043","40,746","165,609","86,196","256,269",0,"27,076"
Grand Canyon NP,1995,"4,557,645","350,428","69,621,236","350,428","533,322","40,396","148,025","116,666","256,799",0,"27,990"
Grand Canyon NP,1996,"4,537,703","339,507","69,007,742","339,507","577,921","41,723","151,166","81,454","265,293",0,"26,022"
Grand Canyon NP,1997,"4,791,668","341,680","72,837,662","341,680","584,441","44,758","142,959","75,869","246,610",0,"24,597"
Grand Canyon NP,1998,"4,239,682","338,407","65,682,306","338,407","576,798","42,324","130,594","54,985","152,778",0,"15,357"
Grand Canyon NP,1999,"4,575,124","355,027","70,816,042","355,027","590,659","41,964","178,966","131,603","154,478",0,"34,085"
Grand Canyon NP,2000,"4,460,228","356,331","68,239,534","356,331","595,600","41,613","159,360","96,304","181,998",0,"10,579"
Grand Canyon NP,2001,"4,104,809","334,987","61,117,744","334,987","561,668","41,034","170,219","107,308","250,876",0,"20,967"
Grand Canyon NP,2002,"4,001,974","337,165","59,380,029","337,165","556,927","41,247","166,098","107,301","241,738",0,"29,569"
Grand Canyon NP,2003,"4,124,900","339,499","61,233,911","339,499","587,671","41,540","164,143","106,530","244,271",0,"28,693"
Grand Canyon NP,2004,"4,326,234","346,677","64,031,258","346,677","603,682","45,063","161,427","117,221","255,617",0,"36,586"
Grand Canyon NP,2005,"4,401,522","68,713","68,652,205","68,713","593,983","43,564","149,193","115,715","238,381",0,"43,630"
Grand Canyon NP,2006,"4,279,439","76,708","66,375,126","76,708","604,533","48,316","140,507","121,258","244,413",0,"47,698"
Grand Canyon NP,2007,"4,413,668","102,069","68,676,315","102,069","670,322","60,131","141,786","100,735","282,663",0,"43,059"
Grand Canyon NP,2008,"4,425,314","65,831","69,203,226","65,831","641,121","57,122","141,971","101,075","314,304",0,"43,308"
Grand Canyon NP,2009,"4,348,068","70,710","67,796,268","70,710","645,106","55,538","148,065","102,273","276,150",0,"42,707"
Grand Canyon NP,2010,"4,388,386","81,881","69,072,777","81,881","615,562","56,910","155,038","95,626","295,949",0,"26,798"
Grand Canyon NP,2011,"4,298,178","62,265","67,886,575","62,265","639,661","57,185","206,850","126,310","291,833",0,"35,840"
Grand Canyon NP,2012,"4,421,352","51,607","69,877,743","51,607","687,730","58,085","150,673","69,667","300,418",0,"32,296"
Grand Canyon NP,2013,"4,564,840","43,669","72,478,880","43,669","592,437","46,649","111,229","53,446","234,878",0,"27,286"
Grand Canyon NP,2014,"4,756,771","50,367","74,963,591","50,367","667,988","61,203","73,502","34,904","269,236",0,"36,537"
Grand Canyon NP,2015,"5,520,736","62,876","87,141,657","62,876","540,000","25,289","207,490","101,227","293,866",0,"32,709"
Grand Canyon NP,2016,"5,969,811","60,435","94,286,572","60,435","600,307","24,257","206,626","88,600","330,703",0,"40,891"
Grand Portage NM,1979,"36,931",0,"37,459",0,0,0,0,0,386,10,0
Grand Portage NM,1980,"43,229",0,"44,029",0,0,0,0,0,465,0,0
Grand Portage NM,1981,"41,404",0,"41,875",0,0,0,0,0,319,0,0
Grand Portage NM,1982,"36,068",0,"36,510",0,0,0,0,0,313,0,0
Grand Portage NM,1983,"36,261",0,"36,698",0,0,0,0,0,221,0,0
Grand Portage NM,1984,"45,669",0,"46,019",0,0,0,0,0,267,0,0
Grand Portage NM,1985,"46,488",0,"46,881",0,0,0,0,0,294,0,0
Grand Portage NM,1986,"46,782",0,"47,114",0,0,0,0,0,239,0,0
Grand Portage NM,1987,"47,251",0,"47,613",0,0,0,0,0,191,0,0
Grand Portage NM,1988,"74,372",0,"49,223",0,0,0,0,0,187,0,0
Grand Portage NM,1989,"75,673",0,"49,948",0,0,0,0,0,106,0,0
Grand Portage NM,1990,"72,250",0,"46,075",0,0,0,0,0,159,0,0
Grand Portage NM,1991,"67,597",0,"43,316",0,0,0,0,0,116,0,0
Grand Portage NM,1992,"54,292",0,"35,234",0,0,0,0,0,74,0,0
Grand Portage NM,1993,"61,372",0,"40,025",0,0,0,0,0,109,0,0
Grand Portage NM,1994,"70,016",0,"45,674",0,0,0,0,0,142,0,0
Grand Portage NM,1995,"75,810",0,"50,843",0,0,0,0,0,272,0,0
Grand Portage NM,1996,"71,746",0,"46,261",0,0,0,0,0,89,0,0
Grand Portage NM,1997,"69,752",0,"45,070",0,0,0,0,0,92,0,0
Grand Portage NM,1998,"75,227",0,"48,055",0,0,0,0,0,70,0,0
Grand Portage NM,1999,"74,744",0,"48,830",0,0,0,0,0,145,0,0
Grand Portage NM,2000,"92,914",0,"59,541",0,0,0,0,0,83,0,0
Grand Portage NM,2001,"81,428",0,"52,422",0,0,0,0,0,103,0,0
Grand Portage NM,2002,"69,486",0,"45,575",0,0,0,0,0,179,0,0
Grand Portage NM,2003,"63,289",0,"40,302",0,0,0,0,0,46,0,0
Grand Portage NM,2004,"62,815",0,"39,111",0,0,0,0,0,66,0,0
Grand Portage NM,2005,"62,842",0,"40,077",0,0,0,0,0,67,0,0
Grand Portage NM,2006,"53,443",0,"34,997",0,0,0,0,0,154,0,0
Grand Portage NM,2007,"68,856",0,"44,007",0,0,0,0,0,99,0,0
Grand Portage NM,2008,"77,323",0,"164,366",0,0,0,0,0,125,0,0
Grand Portage NM,2009,"76,025",0,"162,677",0,0,0,0,0,60,0,0
Grand Portage NM,2010,"113,996",0,"249,741",0,0,0,0,0,210,0,0
Grand Portage NM,2011,"97,440",0,"209,791",0,0,0,0,0,149,0,0
Grand Portage NM,2012,"93,156",0,"205,033",0,0,0,0,0,200,0,0
Grand Portage NM,2013,"88,598",0,"198,764",0,0,0,0,0,32,0,0
Grand Portage NM,2014,"88,877",0,"197,272",0,0,0,0,0,48,0,0
Grand Portage NM,2015,"91,751",0,"201,794",0,0,0,0,0,57,0,0
Grand Portage NM,2016,"95,862",0,"211,860",0,0,0,0,0,36,0,0
Grand Teton NP,1979,"2,446,171","1,020,179","17,871,570","2,036,358","184,331","55,227","122,465","117,590","24,558",0,"28,110"
Grand Teton NP,1980,"2,555,627","933,407","18,668,634","1,866,814","181,889","54,291","150,109","111,961","23,375",0,"34,187"
Grand Teton NP,1981,"2,643,644","954,810","19,403,828","1,909,620","199,067","57,773","161,590","106,725","24,259",0,"40,544"
Grand Teton NP,1982,"2,534,029","912,241","21,758,382","1,824,482","186,893","59,901","143,487","108,665","18,893",0,"28,345"
Grand Teton NP,1983,"1,532,035","1,039,169","11,927,235","1,086,836","186,104","52,410","102,623","87,598","27,168",0,"28,032"
Grand Teton NP,1984,"1,360,898","878,615","14,292,027","910,493","188,814","49,965","107,664","85,555","24,060",0,"26,189"
Grand Teton NP,1985,"1,334,483","795,727","13,564,295","826,518","182,263","47,757","93,805","82,905","23,425",0,"21,893"
Grand Teton NP,1986,"1,306,322","874,039","12,797,078","906,070","166,257","39,238","89,999","82,363","22,047",0,"21,081"
Grand Teton NP,1987,"1,450,791","977,849","13,900,133","1,013,065","170,836","55,216","94,607","94,576","19,099",0,"18,494"
Grand Teton NP,1988,"1,232,691","844,007","12,747,707","873,171","180,761","43,859","90,518","69,919","22,988",0,"19,989"
Grand Teton NP,1989,"1,331,659","1,106,472","14,028,917","1,138,084","186,161","43,383","105,184","97,223","20,827",0,"21,471"
Grand Teton NP,1990,"1,588,253","1,092,524","17,393,182","1,129,971","202,305","47,729","111,492","187,581","23,307",0,"24,561"
Grand Teton NP,1991,"1,625,752","1,236,406","16,395,807","1,276,197","205,409","53,726","126,501","108,226","27,114",0,"25,540"
Grand Teton NP,1992,"1,744,636","1,267,829","17,074,994","1,309,902","197,064","61,282","132,257","102,959","29,860",0,"38,215"
Grand Teton NP,1993,"2,568,689","951,386","18,445,168","951,386","216,221","52,449","132,337","111,307","25,667",0,"12,742"
Grand Teton NP,1994,"2,540,699","1,187,684","19,231,328","1,187,684","218,342","50,710","151,785","117,568","37,265",0,"19,675"
Grand Teton NP,1995,"2,731,015","1,125,399","19,936,066","1,125,399","225,800","53,934","154,979","130,988","19,557",0,"16,948"
Grand Teton NP,1996,"2,733,439","1,296,643","19,753,525","1,296,643","231,115","51,563","140,174","121,552","28,750",0,"19,318"
Grand Teton NP,1997,"2,658,762","1,401,388","18,737,967","1,401,388","224,221","47,931","116,995","108,112","31,354",0,"23,268"
Grand Teton NP,1998,"2,757,060","1,361,046","19,475,083","1,361,046","232,711","49,113","116,841","126,524","30,878",0,"18,492"
Grand Teton NP,1999,"2,680,025","1,480,278","19,320,671","1,480,278","236,011","49,860","122,731","117,148","32,169",0,"20,573"
Grand Teton NP,2000,"2,590,624","1,351,475","18,148,273","1,351,475","224,288","47,185","109,062","105,060","32,332",0,"14,196"
Grand Teton NP,2001,"2,535,108","1,502,781","17,887,033","1,502,781","219,069","44,917","113,720","100,219","32,700",0,"16,642"
Grand Teton NP,2002,"2,612,629","1,374,956","18,468,552","1,374,956","217,722","46,524","115,963","114,846","31,975",0,"18,134"
Grand Teton NP,2003,"2,355,693","1,709,492","17,308,839","1,709,492","222,254","48,200","106,042","119,023","12,949",0,"16,752"
Grand Teton NP,2004,"2,360,373","1,640,324","16,670,899","1,640,324","208,741","44,657","94,693","103,937","27,752",0,"12,005"
Grand Teton NP,2005,"2,463,442","1,443,912","16,791,132","1,443,912","211,004","245,537",69,974,"22,424",0,"2,087"
Grand Teton NP,2006,"2,406,476","1,442,157","18,009,273","1,442,157","212,527","308,706",383,"1,973","26,858",0,"2,880"
Grand Teton NP,2007,"2,588,574","1,389,996","19,204,675","1,389,996","223,600","329,998",0,0,"29,906",0,"3,109"
Grand Teton NP,2008,"2,485,987","1,346,029","18,255,756","1,346,029","214,545","308,310",66,366,"27,521",0,"2,927"
Grand Teton NP,2009,"2,580,081","1,265,757","18,511,233","1,265,757","199,274","318,239",92,904,"30,731",0,"3,118"
Grand Teton NP,2010,"2,669,374","1,332,651","18,102,627","1,332,651","207,771","276,208",0,0,"30,597",0,"3,094"
Grand Teton NP,2011,"2,587,437","1,279,142","17,189,885","1,279,142","207,341","246,262",0,0,"28,216",0,"1,648"
Grand Teton NP,2012,"2,705,256","1,213,162","17,777,932","1,213,162","196,474","266,892",0,0,"30,214",0,"1,914"
Grand Teton NP,2013,"2,688,794","1,428,528","18,317,594","1,428,528","204,896","288,303",10,56,"30,157",0,"2,280"
Grand Teton NP,2014,"2,791,392","1,505,120","19,098,008","1,505,120","215,811","302,762",46,459,"29,524",0,"1,340"
Grand Teton NP,2015,"3,149,921","1,497,965","21,758,918","1,497,965","210,538","385,770",0,0,"33,798",0,"1,132"
Grand Teton NP,2016,"3,270,076","1,552,896","20,161,755","1,552,896","196,577","297,084",0,0,"36,206",0,979
Grant-Kohrs Ranch NHS,1979,"21,325",0,"26,229",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1980,"19,449",0,"23,923",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1981,"23,559",0,"28,977",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1982,"27,790",0,"34,181",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1983,"34,292",0,"42,019",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1984,"23,766",0,"29,231",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1985,"23,166",0,"28,490",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1986,"27,029",0,"33,239",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1987,"25,407",0,"31,246",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1988,"22,886",0,"28,144",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1989,"23,415",0,"28,801",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1990,"26,753",0,"32,902",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1991,"26,927",0,"33,119",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1992,"27,853",0,"34,261",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1993,"26,987",0,"33,193",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1994,"26,056",0,"32,051",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1995,"29,395",0,"36,157",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1996,"29,175",0,"35,887",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1997,"28,460",0,"35,007",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1998,"25,374",0,"31,210",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,1999,"23,502",0,"28,908",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2000,"20,864",0,"25,662",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2001,"20,188",0,"24,829",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2002,"20,273",0,"24,934",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2003,"18,521",0,"22,782",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2004,"20,399",0,"25,091",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2005,"17,553",0,"21,590",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2006,"19,795",0,"24,348",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2007,"17,494",0,"21,518",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2008,"16,633",0,"20,460",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2009,"20,099",0,"24,722",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2010,"22,075",0,"27,152",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2011,"20,293",0,"24,960",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2012,"17,095",0,"21,025",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2013,"18,848",0,"23,182",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2014,"20,565",0,"25,295",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2015,"22,139",0,"27,232",0,0,0,0,0,0,0,0
Grant-Kohrs Ranch NHS,2016,"23,176",0,"28,506",0,0,0,0,0,0,0,0
Great Basin NP,1979,"29,947",600,"64,807",300,0,0,0,0,0,0,0
Great Basin NP,1980,"33,383",600,"76,893",300,0,0,0,0,0,0,0
Great Basin NP,1981,"33,367",600,"72,198",300,0,0,0,0,0,0,0
Great Basin NP,1982,"32,264","1,169","68,807",588,0,0,0,0,0,0,0
Great Basin NP,1983,"30,335","1,412","63,908",705,0,0,0,0,0,0,0
Great Basin NP,1984,"37,676","1,247","72,158",784,0,0,0,0,0,0,0
Great Basin NP,1985,"36,343","1,045","72,142",525,0,0,0,0,0,0,0
Great Basin NP,1986,"40,359","1,211","80,420",608,0,0,0,0,0,0,0
Great Basin NP,1987,"63,532","1,502","581,277",754,0,0,"16,457","16,438",345,0,0
Great Basin NP,1988,"73,559","1,569","978,866",788,0,0,"21,099","21,639",536,0,904
Great Basin NP,1989,"70,259","1,848","978,687",927,0,0,"23,205","20,178",480,0,"1,227"
Great Basin NP,1990,"65,026","1,782","962,789",893,0,0,"24,271","19,188",348,0,0
Great Basin NP,1991,"63,864","1,538","795,879",773,0,0,"18,688","15,710",292,0,0
Great Basin NP,1992,"69,144","1,701","1,052,012",856,0,0,"25,591","22,126",434,0,0
Great Basin NP,1993,"91,915","2,152","1,218,257","1,080",0,0,"28,461","21,994",529,0,0
Great Basin NP,1994,"88,024","1,144","825,603",576,0,0,"17,527","12,518",262,0,0
Great Basin NP,1995,"87,829","2,088","899,026","1,047",0,0,"19,228","15,028",340,0,0
Great Basin NP,1996,"86,635",747,"1,116,629",376,0,0,"19,647","15,948",318,0,0
Great Basin NP,1997,"90,760",707,"1,129,060",355,0,0,"20,163","15,484",308,0,0
Great Basin NP,1998,"80,363",114,"857,849",58,0,0,"13,389","11,720",289,0,0
Great Basin NP,1999,"90,119",6,"1,063,627",3,0,0,"17,940","14,555",265,0,0
Great Basin NP,2000,"81,045",0,"1,308,156",0,0,0,"18,287","12,653",294,0,499
Great Basin NP,2001,"81,712",0,"1,362,042",0,0,0,"22,480","14,073",211,0,"1,092"
Great Basin NP,2002,"85,777",680,"1,147,194",343,0,0,"21,196","13,810",200,0,"1,834"
Great Basin NP,2003,"87,020",661,"1,065,038",334,0,0,"18,991","12,943",148,0,"1,800"
Great Basin NP,2004,"79,879",670,"844,920",338,0,0,"13,233","10,185",355,0,"1,759"
Great Basin NP,2005,"77,741",666,"927,417",335,0,0,"15,551","11,893",191,0,"1,704"
Great Basin NP,2006,"78,524",673,"887,612",340,0,0,"14,056","10,821",304,0,"2,443"
Great Basin NP,2007,"81,364",687,"948,229",347,0,0,"14,335","11,780",420,0,"3,247"
Great Basin NP,2008,"69,235",690,"813,723",348,0,0,"14,248","8,647",392,0,"2,423"
Great Basin NP,2009,"84,974",700,"959,031",353,0,0,"16,295","9,817",445,0,"3,431"
Great Basin NP,2010,"88,870",700,"1,110,478",353,0,0,"18,523","11,716",613,0,"5,081"
Great Basin NP,2011,"91,451",695,"1,117,536",350,0,0,"21,090","11,256",674,0,"3,006"
Great Basin NP,2012,"94,850",695,"1,125,884",347,0,0,"21,271","11,340",638,0,"2,863"
Great Basin NP,2013,"92,893",668,"1,099,280",333,0,0,"20,674","10,924",691,0,"3,001"
Great Basin NP,2014,"107,526",695,"1,215,881",347,0,0,"22,621","12,147","1,063",0,"2,679"
Great Basin NP,2015,"116,123",695,"1,292,404",347,0,0,"24,014","13,151","1,017",0,"2,519"
Great Basin NP,2016,"144,846",637,"1,441,955",318,0,0,"26,743","14,748","1,067",0,"1,868"
Great Sand Dunes NP & PRES,1979,"162,546",201,"674,266",452,0,0,"17,194","14,915",387,0,"4,924"
Great Sand Dunes NP & PRES,1980,"142,427",176,"622,150",328,0,0,"16,420","14,193",465,0,"4,782"
Great Sand Dunes NP & PRES,1981,"172,505",176,"707,982",334,0,0,"16,998","16,360",573,0,"5,037"
Great Sand Dunes NP & PRES,1982,"175,273",176,"723,819",334,0,0,"17,398","16,682",706,0,"5,246"
Great Sand Dunes NP & PRES,1983,"150,177",176,"603,396",334,0,0,"15,475","15,905",639,0,"4,472"
Great Sand Dunes NP & PRES,1984,"141,833",176,"622,520",334,0,0,"16,294","14,599",673,0,"4,436"
Great Sand Dunes NP & PRES,1985,"182,713",171,"714,820",325,0,0,"16,715","15,254",721,0,"5,146"
Great Sand Dunes NP & PRES,1986,"221,449",171,"750,815",325,0,0,"15,489","13,816",758,0,"4,971"
Great Sand Dunes NP & PRES,1987,"225,937",171,"874,862",325,0,0,"17,827","14,794",811,0,"7,510"
Great Sand Dunes NP & PRES,1988,"274,286",187,"1,006,631",306,0,0,"17,460","13,666","1,112",0,"5,341"
Great Sand Dunes NP & PRES,1989,"266,321",426,"1,222,770",426,0,0,"18,665","15,848",695,0,"5,032"
Great Sand Dunes NP & PRES,1990,"272,136",408,"1,036,352",408,0,0,"19,309","14,590",447,0,"5,256"
Great Sand Dunes NP & PRES,1991,"295,070",426,"1,120,858",426,0,0,"22,570","15,698",505,0,"4,952"
Great Sand Dunes NP & PRES,1992,"290,654",470,"1,073,541",470,0,0,"24,112","16,190",675,0,"4,889"
Great Sand Dunes NP & PRES,1993,"294,282",470,"1,781,953",470,0,0,"24,318","14,588",963,0,"4,743"
Great Sand Dunes NP & PRES,1994,"312,225",470,"1,794,006",470,0,0,"24,658","14,020","1,210",0,"4,251"
Great Sand Dunes NP & PRES,1995,"323,663",470,"1,860,388",470,0,0,"26,007","14,320","1,313",0,"4,627"
Great Sand Dunes NP & PRES,1996,"309,283",470,"1,747,813",470,0,0,"24,220","13,177","1,300",0,"4,408"
Great Sand Dunes NP & PRES,1997,"309,855",470,"1,785,581",470,0,0,"24,755","13,810","1,216",0,"4,373"
Great Sand Dunes NP & PRES,1998,"279,768",470,"1,626,511",470,0,0,"21,786","11,844","1,437",0,"5,583"
Great Sand Dunes NP & PRES,1999,"286,745",470,"1,750,011",470,0,0,"24,433","13,867","1,404",0,"5,155"
Great Sand Dunes NP & PRES,2000,"260,789",470,"1,463,401",470,0,0,"18,438","11,031","1,367",0,"3,887"
Great Sand Dunes NP & PRES,2001,"277,523",470,"1,746,337",470,0,0,"23,625","14,206","1,982",0,"6,453"
Great Sand Dunes NP & PRES,2002,"234,776",470,"1,441,037",470,0,0,"20,926","11,891","1,470",0,"3,667"
Great Sand Dunes NP & PRES,2003,"251,375","1,620","1,627,851","1,620",0,0,"23,514","13,065","2,122",0,"4,855"
Great Sand Dunes NP & PRES,2004,"267,204","1,620","1,654,127","1,620",0,0,"23,418","13,482","1,808",0,"4,402"
Great Sand Dunes NP & PRES,2005,"279,589",470,"1,749,857",470,0,0,"23,762","14,682","1,804",0,"5,582"
Great Sand Dunes NP & PRES,2006,"258,660",470,"1,586,854",470,0,0,"22,464","11,775","1,651",0,"5,079"
Great Sand Dunes NP & PRES,2007,"285,121",470,"1,764,739",470,0,0,"24,731","14,906","2,309",0,"3,970"
Great Sand Dunes NP & PRES,2008,"273,903",470,"1,745,729",470,0,0,"26,763","11,745","2,119",0,"4,787"
Great Sand Dunes NP & PRES,2009,"289,955",470,"1,928,200",470,0,0,"29,028","13,498","2,355",0,"6,411"
Great Sand Dunes NP & PRES,2010,"283,284",470,"1,900,386",470,0,0,"27,423","13,528","2,171",0,"6,704"
Great Sand Dunes NP & PRES,2011,"280,058",470,"1,795,935",470,0,0,"25,400","13,688","2,201",0,"5,541"
Great Sand Dunes NP & PRES,2012,"254,674",470,"1,514,851",470,0,0,"21,682","10,504","2,613",0,"4,540"
Great Sand Dunes NP & PRES,2013,"242,841",470,"1,360,664",470,0,0,"17,949","7,326","2,300",0,"5,461"
Great Sand Dunes NP & PRES,2014,"271,774",470,"1,868,604",470,0,0,"25,881","15,180","3,405",0,"5,618"
Great Sand Dunes NP & PRES,2015,"299,513",470,"1,993,753",470,0,0,"28,734","15,028","3,754",0,"6,262"
Great Sand Dunes NP & PRES,2016,"388,308",470,"2,335,959",470,0,0,"30,757","17,532","4,508",0,"7,454"
Great Smoky Mountains NP,1979,"8,019,788","3,167,151","57,739,316","791,789","7,532",0,"213,565","215,495","80,970",0,"28,485"
Great Smoky Mountains NP,1980,"8,440,953","3,459,838","59,803,275","864,962","7,450",0,"198,189","207,223","81,500",0,"26,793"
Great Smoky Mountains NP,1981,"8,312,884","3,693,963","60,285,400","923,491","8,136",0,"199,553","210,194","79,227",0,"23,591"
Great Smoky Mountains NP,1982,"8,177,869","4,751,591","61,045,241","1,188,898","7,761",0,"229,604","220,041","73,697",0,"28,962"
Great Smoky Mountains NP,1983,"8,435,475","4,579,773","58,898,279","1,144,943","7,784",0,"175,423","158,027","68,712",0,"24,235"
Great Smoky Mountains NP,1984,"8,508,390","5,021,760","59,783,661","1,255,439","9,811",0,"170,878","186,801","64,365",0,"23,736"
Great Smoky Mountains NP,1985,"9,319,290","5,115,353","64,624,133","1,278,839","9,633",0,"197,255","184,692","65,493",0,"21,546"
